split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
train,Byers,0,,,-5.787,-1.187,2.675,0.766,,-6.884,1.444,2.666,2.850,2.850,,,,
train,Byers,1,,,3.126,-0.378,-0.378,2.733,,0.363,0.157,-0.391,2.814,3.788,,,,
train,Byers,1,,,-4.211,-1.905,1.333,0.129,,-4.733,0.232,-0.389,2.794,11.818,,,,
train,Byers,1,,,-4.192,-0.912,1.326,5.078,,-3.965,1.273,-0.397,2.792,11.518,,,,
train,Byers,1,,,1.911,-1.183,-3.122,2.675,,-0.798,-0.648,-3.126,2.762,4.247,,,,
train,Byers,0,,,1.292,-1.251,2.650,1.534,,-1.343,-0.920,2.596,2.656,6.009,,,,
train,Byers,1,,,-1.612,0.426,-0.394,2.264,,0.363,-1.299,-0.388,2.622,2.944,,,,
train,Byers,1,,,-5.176,-1.945,-2.023,0.690,,-2.839,-1.991,-3.117,2.581,2.581,,,,
train,Byers,1,,,-2.291,-0.923,-0.380,3.664,,-4.327,-0.910,-1.847,2.510,2.510,,,,
train,Byers,1,,,-1.612,0.426,-0.394,2.264,,-3.965,1.273,-0.397,2.501,2.656,,,,
train,Byers,1,,,-4.656,2.682,-0.391,3.361,,-4.733,0.232,-0.389,2.451,2.451,,,,
train,Byers,0,,,0.126,-0.045,2.648,1.499,,1.472,1.978,2.440,2.439,3.228,,,,
train,Byers,1,,,-3.329,-1.967,0.742,4.900,,-1.205,-1.950,-0.382,2.403,2.403,,,,
train,Byers,1,,,-2.786,1.321,-0.398,2.713,,-4.656,2.682,-0.391,2.313,2.750,,,,
train,Byers,1,,,-4.266,-1.982,-2.566,2.874,,-2.081,-1.948,-3.123,2.255,2.255,,,,
train,Byers,1,,,-2.786,1.321,-0.398,2.713,,-4.733,0.232,-0.389,2.231,2.473,,,,
train,Byers,1,,,-4.192,-0.912,1.326,5.078,,-4.733,0.232,-0.389,2.132,12.811,,,,
train,Byers,1,,,1.812,-1.398,-0.386,1.987,,0.363,0.157,-0.391,2.125,2.125,,,,
train,Byers,0,,,2.745,-1.232,2.658,1.931,,1.765,0.529,2.425,2.029,2.029,,,,
train,Byers,1,,,-1.612,0.426,-0.394,2.264,,0.363,0.157,-0.391,1.993,3.282,,,,
train,Byers,0,,,1.292,-1.251,2.650,1.534,,1.765,0.529,2.425,1.856,1.856,,,,
train,Byers,1,,,-1.053,-0.950,-0.389,4.653,,0.363,0.157,-0.391,1.797,1.797,,,,
train,Byers,1,,,3.126,-0.378,-0.378,2.733,,2.943,1.374,-0.383,1.761,1.761,,,,
train,Byers,0,,,0.126,-0.045,2.648,1.499,,1.765,0.529,2.425,1.750,1.750,,,,
train,Byers,0,,,0.126,-0.045,2.648,1.499,,-1.343,-0.920,2.596,1.711,5.903,,,,
train,Byers,1,,,-3.757,-1.962,-2.922,2.930,,-2.081,-1.948,-3.123,1.688,1.688,,,,
train,Byers,1,,,-5.176,-1.945,-2.023,0.690,,-3.757,-1.962,-2.922,1.680,1.680,,,,
train,Oyens,0,,,4.663,0.320,-0.235,5.125,,0.663,-3.260,-0.241,5.368,5.368,,,,
train,Oyens,0,,,4.762,-2.672,-0.240,1.903,,0.853,-7.125,-0.242,5.925,8.010,,,,
train,Oyens,0,,,4.663,0.320,-0.235,5.125,,5.077,-4.976,-0.242,5.313,8.650,,,,
train,Oyens,0,,,-0.008,-0.031,-0.238,0.958,,-0.384,-5.499,-0.234,5.481,5.524,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,5.077,-4.976,-0.242,5.880,7.608,,,,
train,Oyens,0,,,3.382,-2.755,-0.244,0.766,,0.853,-7.125,-0.242,5.049,6.635,,,,
train,Oyens,0,,,3.087,-1.151,-0.247,0.648,,0.865,-8.640,-0.246,7.812,7.997,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,0.865,-8.640,-0.246,7.636,7.636,,,,
train,Oyens,0,,,4.762,-2.672,-0.240,1.903,,1.788,-7.018,-0.245,5.266,8.148,,,,
train,Oyens,0,,,4.663,0.320,-0.235,5.125,,0.853,-7.125,-0.242,8.364,8.543,,,,
train,Oyens,0,,,1.646,-2.251,-0.242,5.591,,0.865,-8.640,-0.246,6.436,6.436,,,,
train,Oyens,0,,,0.663,-3.260,-0.241,1.844,,0.865,-8.640,-0.246,5.384,5.384,,,,
train,Oyens,0,,,3.087,-1.151,-0.247,0.648,,0.853,-7.125,-0.242,6.378,6.483,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,5.450,-4.106,-0.240,5.241,7.547,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,0.853,-7.125,-0.242,7.340,7.340,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,1.788,-7.018,-0.245,6.033,6.252,,,,
train,Oyens,0,,,4.663,0.320,-0.235,5.125,,0.918,-5.528,-0.237,6.945,6.945,,,,
train,Oyens,0,,,5.054,-1.186,-0.241,2.634,,0.853,-7.125,-0.242,7.274,8.451,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,5.077,-4.976,-0.242,5.531,6.601,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,0.865,-8.640,-0.246,8.834,8.834,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,1.788,-7.018,-0.245,7.131,7.485,,,,
train,Oyens,0,,,5.054,-1.186,-0.241,2.634,,0.865,-8.640,-0.246,8.550,9.965,,,,
train,Oyens,0,,,-0.384,-5.499,-0.234,6.044,,-0.575,-0.202,-0.235,5.301,5.301,,,,
train,Oyens,0,,,3.087,-1.151,-0.247,0.648,,1.788,-7.018,-0.245,6.009,6.610,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,0.918,-5.528,-0.237,5.760,5.760,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,5.077,-4.976,-0.242,6.781,7.851,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,0.853,-7.125,-0.242,7.004,7.004,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,5.450,-4.106,-0.240,6.482,8.797,,,,
train,Oyens,0,,,3.382,-2.755,-0.244,0.766,,0.865,-8.640,-0.246,6.401,8.149,,,,
train,Oyens,0,,,4.663,0.320,-0.235,5.125,,2.101,-4.487,-0.245,5.447,5.635,,,,
train,Oyens,0,,,5.054,-1.186,-0.241,2.634,,0.918,-5.528,-0.237,5.997,6.853,,,,
train,Oyens,0,,,4.762,-2.672,-0.240,1.903,,0.865,-8.640,-0.246,7.127,9.524,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,4.762,-2.672,-0.240,5.110,5.110,,,,
train,Oyens,0,,,5.450,-4.106,-0.240,1.531,,0.865,-8.640,-0.246,6.448,11.236,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,0.853,-7.125,-0.242,6.124,6.124,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,1.788,-7.018,-0.245,7.031,7.502,,,,
train,Oyens,0,,,5.450,-4.106,-0.240,1.531,,0.853,-7.125,-0.242,5.499,9.722,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,0.865,-8.640,-0.246,8.516,8.516,,,,
train,Oyens,0,,,4.663,0.320,-0.235,5.125,,1.788,-7.018,-0.245,7.881,8.670,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,5.450,-4.106,-0.240,5.370,8.554,,,,
train,Oyens,0,,,5.077,-4.976,-0.242,0.308,,0.865,-8.640,-0.246,5.582,10.290,,,,
train,Oyens,0,,,5.054,-1.186,-0.241,2.634,,1.788,-7.018,-0.245,6.684,8.578,,,,
train,Oyens,0,,,4.663,0.320,-0.235,5.125,,0.865,-8.640,-0.246,9.732,10.057,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,0.918,-5.528,-0.237,5.419,5.776,,,,
train,Oyens,0,,,1.646,-2.251,-0.242,5.591,,0.853,-7.125,-0.242,4.938,4.938,,,,
train,Oyens,0,,,3.087,-1.151,-0.247,0.648,,0.918,-5.528,-0.237,4.885,4.885,,,,
train,Oyens,0,,,5.450,-4.106,-0.240,1.531,,0.663,-3.260,-0.241,4.861,5.852,,,,
train,Oyens,0,,,5.054,-1.186,-0.241,2.634,,0.663,-3.260,-0.241,4.856,4.856,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,5.054,-1.186,-0.241,4.846,4.846,,,,
train,Oyens,0,,,4.762,-2.672,-0.240,1.903,,0.918,-5.528,-0.237,4.789,6.423,,,,
train,Oyens,0,,,1.646,-2.251,-0.242,5.591,,1.788,-7.018,-0.245,4.769,5.082,,,,
train,Oyens,0,,,5.450,-4.106,-0.240,1.531,,0.918,-5.528,-0.237,4.750,8.135,,,,
train,Oyens,0,,,5.077,-4.976,-0.242,0.308,,0.853,-7.125,-0.242,4.739,8.776,,,,
train,Oyens,0,,,-0.008,-0.031,-0.238,0.958,,-2.161,-4.251,-0.236,4.737,5.523,,,,
train,Oyens,0,,,5.077,-4.976,-0.242,0.308,,0.663,-3.260,-0.241,4.736,4.906,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,2.101,-4.487,-0.245,4.696,4.836,,,,
train,Oyens,0,,,5.450,-4.106,-0.240,1.531,,1.788,-7.018,-0.245,4.678,9.860,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,2.101,-4.487,-0.245,4.593,4.593,,,,
train,Oyens,0,,,3.382,-2.755,-0.244,0.766,,1.788,-7.018,-0.245,4.551,6.773,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,0.918,-5.528,-0.237,4.526,4.526,,,,
train,Oyens,0,,,4.663,0.320,-0.235,5.125,,5.450,-4.106,-0.240,4.496,9.597,,,,
train,Oyens,0,,,5.054,-1.186,-0.241,2.634,,2.101,-4.487,-0.245,4.429,5.447,,,,
train,Oyens,0,,,1.646,-2.251,-0.242,5.591,,5.077,-4.976,-0.242,4.381,5.297,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,4.663,0.320,-0.235,4.365,4.365,,,,
train,Oyens,0,,,-2.161,-4.251,-0.236,4.835,,-0.575,-0.202,-0.235,4.349,5.300,,,,
train,Oyens,0,,,2.101,-4.487,-0.245,0.682,,0.865,-8.640,-0.246,4.333,7.275,,,,
train,Oyens,0,,,3.087,-1.151,-0.247,0.648,,5.077,-4.976,-0.242,4.312,6.494,,,,
train,Oyens,0,,,-0.935,-1.275,-0.233,0.510,,-0.384,-5.499,-0.234,4.260,4.260,,,,
train,Oyens,0,,,1.646,-2.251,-0.242,5.591,,5.450,-4.106,-0.240,4.232,6.244,,,,
train,Oyens,0,,,5.077,-4.976,-0.242,0.308,,0.918,-5.528,-0.237,4.195,7.188,,,,
train,Oyens,0,,,4.762,-2.672,-0.240,1.903,,0.663,-3.260,-0.241,4.141,4.141,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,3.382,-2.755,-0.244,4.023,4.023,,,,
train,Oyens,0,,,1.646,-2.251,-0.242,5.591,,4.663,0.320,-0.235,3.965,3.965,,,,
train,Oyens,0,,,0.663,-3.260,-0.241,1.844,,1.788,-7.018,-0.245,3.923,4.008,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,4.762,-2.672,-0.240,3.912,3.912,,,,
train,Oyens,0,,,5.077,-4.976,-0.242,0.308,,1.788,-7.018,-0.245,3.871,8.913,,,,
train,Oyens,0,,,0.663,-3.260,-0.241,1.844,,0.853,-7.125,-0.242,3.870,3.870,,,,
train,Oyens,0,,,-0.008,-0.031,-0.238,0.958,,-0.557,-3.848,-0.237,3.856,3.869,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,5.054,-1.186,-0.241,3.839,3.839,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,4.762,-2.672,-0.240,3.835,3.835,,,,
train,Oyens,0,,,5.054,-1.186,-0.241,2.634,,5.077,-4.976,-0.242,3.790,8.462,,,,
train,Oyens,0,,,3.087,-1.151,-0.247,0.648,,5.450,-4.106,-0.240,3.784,7.440,,,,
train,Oyens,0,,,3.382,-2.755,-0.244,0.766,,0.918,-5.528,-0.237,3.710,5.047,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,4.663,0.320,-0.235,3.692,3.692,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,0.663,-3.260,-0.241,3.666,3.666,,,,
train,Oyens,0,,,-0.557,-3.848,-0.237,0.342,,-0.575,-0.202,-0.235,3.646,3.646,,,,
train,Oyens,0,,,1.219,-1.012,-0.245,0.027,,2.101,-4.487,-0.245,3.586,3.586,,,,
train,Oyens,0,,,1.646,-2.251,-0.242,5.591,,5.054,-1.186,-0.241,3.571,3.571,,,,
train,Oyens,0,,,3.087,-1.151,-0.247,0.648,,2.101,-4.487,-0.245,3.479,3.479,,,,
train,Oyens,0,,,2.101,-4.487,-0.245,0.682,,5.450,-4.106,-0.240,3.370,3.962,,,,
train,Oyens,0,,,1.646,-2.251,-0.242,5.591,,0.918,-5.528,-0.237,3.356,3.356,,,,
train,Oyens,0,,,3.382,-2.755,-0.244,0.766,,4.663,0.320,-0.235,3.331,3.331,,,,
train,Oyens,0,,,4.762,-2.672,-0.240,1.903,,2.101,-4.487,-0.245,3.220,5.426,,,,
train,Oyens,0,,,-0.935,-1.275,-0.233,0.510,,-2.161,-4.251,-0.236,3.219,4.254,,,,
train,Oyens,0,,,3.087,-1.151,-0.247,0.648,,0.663,-3.260,-0.241,3.213,3.213,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,5.054,-1.186,-0.241,3.208,3.208,,,,
train,Oyens,0,,,1.646,-2.251,-0.242,5.591,,4.762,-2.672,-0.240,3.144,3.144,,,,
train,Oyens,0,,,0.322,-0.142,-0.235,1.116,,0.663,-3.260,-0.241,3.137,3.969,,,,
train,Oyens,0,,,2.118,0.105,-0.241,2.096,,3.382,-2.755,-0.244,3.127,3.127,,,,
train,Oyens,0,,,0.918,-5.528,-0.237,3.056,,0.865,-8.640,-0.246,3.112,3.112,,,,
val,Wyldwood,1,,,3.133,4.018,-0.211,2.032,,-1.788,1.253,-0.211,5.645,6.491,,,,
val,Wyldwood,1,,,0.493,5.605,-0.385,2.007,,2.385,0.741,-1.505,5.338,5.578,,,,
val,Wyldwood,1,,,-1.422,5.654,-0.385,3.333,,2.424,1.827,-0.756,5.439,6.443,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,0.493,5.605,-0.385,5.160,10.580,,,,
val,Wyldwood,1,,,1.239,1.195,-0.212,0.769,,-1.422,5.654,-0.385,5.196,5.557,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,0.493,5.605,-0.385,5.645,9.331,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,-0.463,4.615,-0.213,5.194,10.349,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,-1.422,5.654,-0.385,6.171,12.832,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,-1.422,5.654,-0.385,7.550,10.394,,,,
val,Wyldwood,1,,,-1.422,5.654,-0.385,3.333,,2.385,0.741,-1.505,6.316,7.759,,,,
val,Wyldwood,1,,,3.428,2.804,-0.208,6.266,,-1.649,2.765,-0.217,5.077,5.476,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,-0.463,4.615,-0.213,6.133,9.160,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,1.484,6.570,-0.399,5.699,11.461,,,,
val,Wyldwood,1,,,-1.788,1.253,-0.211,5.849,,1.484,6.570,-0.399,6.246,6.451,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,-0.465,3.320,-0.217,5.250,7.866,,,,
val,Wyldwood,1,,,0.245,0.807,-0.212,0.702,,-1.422,5.654,-0.385,5.129,6.501,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,1.484,6.570,-0.399,6.963,9.023,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,-1.649,2.765,-0.217,5.902,9.174,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,1.484,6.570,-0.399,6.295,10.211,,,,
val,Wyldwood,1,,,0.245,0.807,-0.212,0.702,,1.484,6.570,-0.399,5.899,6.452,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,0.493,5.605,-0.385,6.451,8.142,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,-1.788,1.253,-0.211,5.513,10.692,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,-1.422,5.654,-0.385,6.585,11.583,,,,
val,Wyldwood,1,,,1.484,6.570,-0.399,3.136,,2.385,0.741,-1.505,6.001,6.396,,,,
val,Wyldwood,1,,,1.239,1.195,-0.212,0.769,,1.484,6.570,-0.399,5.384,5.384,,,,
val,Wyldwood,1,,,3.428,2.804,-0.208,6.266,,-1.788,1.253,-0.211,5.441,6.995,,,,
val,Wyldwood,1,,,3.428,2.804,-0.208,6.266,,-1.422,5.654,-0.385,5.628,6.697,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,1.145,5.070,-0.216,5.666,7.493,,,,
val,Wyldwood,1,,,-0.463,4.615,-0.213,2.826,,2.385,0.741,-1.505,4.979,6.518,,,,
val,Wyldwood,1,,,3.133,4.018,-0.211,2.032,,-1.649,2.765,-0.217,4.943,4.973,,,,
val,Wyldwood,1,,,-1.649,2.765,-0.217,4.260,,1.484,6.570,-0.399,4.932,4.932,,,,
val,Wyldwood,1,,,-1.788,1.253,-0.211,5.849,,0.493,5.605,-0.385,4.916,5.080,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,1.145,5.070,-0.216,4.916,8.682,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,-1.649,2.765,-0.217,4.908,11.611,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,-1.788,1.253,-0.211,4.904,13.130,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,-1.649,2.765,-0.217,4.891,10.362,,,,
val,Wyldwood,1,,,1.484,6.570,-0.399,3.136,,2.424,1.827,-0.756,4.849,5.077,,,,
val,Wyldwood,1,,,3.133,4.018,-0.211,2.032,,-1.422,5.654,-0.385,4.843,6.193,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,-0.463,4.615,-0.213,4.842,11.598,,,,
val,Wyldwood,1,,,1.145,5.070,-0.216,5.615,,-1.788,1.253,-0.211,4.814,5.387,,,,
val,Wyldwood,1,,,0.245,0.807,-0.212,0.702,,0.493,5.605,-0.385,4.808,5.544,,,,
val,Wyldwood,1,,,2.353,2.696,-0.211,3.728,,-1.422,5.654,-0.385,4.800,5.415,,,,
val,Wyldwood,1,,,-1.649,2.765,-0.217,4.260,,2.385,0.741,-1.505,4.694,6.539,,,,
val,Wyldwood,1,,,1.145,5.070,-0.216,5.615,,2.385,0.741,-1.505,4.684,4.847,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,1.124,3.799,-0.215,4.596,6.222,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,-1.788,1.253,-0.211,4.573,11.881,,,,
val,Wyldwood,1,,,1.239,1.195,-0.212,0.769,,0.493,5.605,-0.385,4.476,4.476,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,1.145,5.070,-0.216,4.438,9.931,,,,
val,Wyldwood,1,,,-1.788,1.253,-0.211,5.849,,-1.422,5.654,-0.385,4.420,4.420,,,,
val,Wyldwood,1,,,-1.788,1.253,-0.211,5.849,,2.385,0.741,-1.505,4.399,8.058,,,,
val,Wyldwood,0,,,2.395,2.656,2.801,5.682,,1.456,6.943,2.806,4.388,4.635,,,,
val,Wyldwood,1,,,2.353,2.696,-0.211,3.728,,-1.788,1.253,-0.211,4.385,5.713,,,,
val,Wyldwood,1,,,1.145,5.070,-0.216,5.615,,0.245,0.807,-0.212,4.358,4.944,,,,
val,Wyldwood,1,,,3.133,4.018,-0.211,2.032,,0.245,0.807,-0.212,4.320,4.727,,,,
val,Wyldwood,1,,,3.428,2.804,-0.208,6.266,,-0.463,4.615,-0.213,4.291,5.447,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,-0.465,3.320,-0.217,4.288,9.054,,,,
val,Wyldwood,1,,,-1.788,1.253,-0.211,5.849,,2.424,1.827,-0.756,4.285,6.742,,,,
val,Wyldwood,1,,,0.493,5.605,-0.385,2.007,,2.424,1.827,-0.756,4.259,4.259,,,,
val,Wyldwood,1,,,3.428,2.804,-0.208,6.266,,1.484,6.570,-0.399,4.242,5.310,,,,
val,Wyldwood,1,,,-1.649,2.765,-0.217,4.260,,2.424,1.827,-0.756,4.214,5.223,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,3.133,4.018,-0.211,4.201,4.201,,,,
val,Wyldwood,0,,,1.286,2.755,2.816,1.097,,1.456,6.943,2.806,4.191,5.748,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,-0.465,3.320,-0.217,4.174,10.304,,,,
val,Wyldwood,1,,,1.382,2.583,-0.212,4.240,,-1.422,5.654,-0.385,4.163,4.163,,,,
val,Wyldwood,1,,,3.428,2.804,-0.208,6.266,,0.493,5.605,-0.385,4.060,4.060,,,,
val,Wyldwood,1,,,-0.465,3.320,-0.217,1.546,,2.385,0.741,-1.505,4.054,5.231,,,,
val,Wyldwood,1,,,-0.463,4.615,-0.213,2.826,,2.424,1.827,-0.756,4.050,5.199,,,,
val,Wyldwood,1,,,2.353,2.696,-0.211,3.728,,-1.649,2.765,-0.217,4.003,4.194,,,,
val,Wyldwood,1,,,1.382,2.583,-0.212,4.240,,1.484,6.570,-0.399,3.993,3.993,,,,
val,Wyldwood,1,,,2.353,2.696,-0.211,3.728,,1.484,6.570,-0.399,3.975,4.213,,,,
val,Wyldwood,1,,,3.428,2.804,-0.208,6.266,,-0.465,3.320,-0.217,3.926,4.169,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,2.385,0.741,-1.505,3.882,10.325,,,,
val,Wyldwood,1,,,1.145,5.070,-0.216,5.615,,1.239,1.195,-0.212,3.876,3.876,,,,
val,Wyldwood,1,,,0.245,0.807,-0.212,0.702,,-0.463,4.615,-0.213,3.873,5.207,,,,
val,Wyldwood,1,,,1.124,3.799,-0.215,0.550,,-1.788,1.253,-0.211,3.868,4.486,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,3.133,4.018,-0.211,3.858,5.390,,,,
val,Wyldwood,1,,,1.239,1.195,-0.212,0.769,,-0.463,4.615,-0.213,3.820,4.139,,,,
val,Wyldwood,1,,,2.406,0.642,1.507,4.292,,1.124,3.799,-0.215,3.818,7.411,,,,
val,Wyldwood,1,,,-0.465,3.320,-0.217,1.546,,1.484,6.570,-0.399,3.794,3.866,,,,
val,Wyldwood,1,,,3.428,2.804,-0.208,6.266,,0.245,0.807,-0.212,3.758,5.977,,,,
val,Wyldwood,1,,,3.133,4.018,-0.211,2.032,,-0.465,3.320,-0.217,3.665,3.665,,,,
val,Wyldwood,1,,,3.133,4.018,-0.211,2.032,,-0.463,4.615,-0.213,3.645,4.959,,,,
val,Wyldwood,1,,,1.145,5.070,-0.216,5.615,,-1.649,2.765,-0.217,3.622,3.868,,,,
val,Wyldwood,1,,,-1.788,1.253,-0.211,5.849,,-0.463,4.615,-0.213,3.614,3.716,,,,
val,Wyldwood,1,,,3.133,4.018,-0.211,2.032,,2.385,0.741,-1.505,3.602,3.686,,,,
val,Wyldwood,1,,,-1.649,2.765,-0.217,4.260,,0.493,5.605,-0.385,3.561,3.561,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,1.124,3.799,-0.215,3.551,8.660,,,,
val,Wyldwood,1,,,1.124,3.799,-0.215,0.550,,2.385,0.741,-1.505,3.550,3.996,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,0.245,0.807,-0.212,3.544,8.929,,,,
val,Wyldwood,1,,,1.145,5.070,-0.216,5.615,,2.424,1.827,-0.756,3.528,3.528,,,,
val,Wyldwood,1,,,3.407,0.074,1.210,4.588,,1.382,2.583,-0.212,3.524,6.466,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,3.133,4.018,-0.211,3.522,6.639,,,,
val,Wyldwood,0,,,2.395,2.656,2.801,5.682,,1.243,5.950,2.806,3.489,3.619,,,,
val,Wyldwood,0,,,2.335,3.570,2.848,0.060,,1.456,6.943,2.806,3.486,3.718,,,,
val,Wyldwood,1,,,2.353,2.696,-0.211,3.728,,0.493,5.605,-0.385,3.457,3.457,,,,
val,Wyldwood,1,,,1.382,2.583,-0.212,4.240,,-1.788,1.253,-0.211,3.437,4.422,,,,
val,Wyldwood,1,,,2.353,2.696,-0.211,3.728,,-0.463,4.615,-0.213,3.408,4.181,,,,
val,Wyldwood,1,,,2.423,1.626,2.275,4.255,,0.245,0.807,-0.212,3.406,11.366,,,,
val,Wyldwood,1,,,3.133,4.018,-0.211,2.032,,1.239,1.195,-0.212,3.399,3.659,,,,
val,Wyldwood,1,,,-0.465,3.320,-0.217,1.546,,2.424,1.827,-0.756,3.296,3.915,,,,
test,Couderay,2,,,-1.280,-1.288,0.975,5.120,,-2.408,5.331,0.967,6.715,7.117,,,,
test,Couderay,2,,,-2.408,5.331,0.967,3.802,,-2.994,-1.408,-0.371,6.896,7.312,,,,
test,Couderay,2,,,-2.408,5.331,0.967,3.802,,-3.003,-0.456,-0.176,5.929,6.395,,,,
test,Couderay,1,,,-3.872,3.845,-1.650,2.232,,-1.048,-0.661,-1.659,5.317,5.729,,,,
test,Couderay,1,,,-0.714,5.353,-1.654,3.815,,-1.083,0.044,-1.659,5.321,5.818,,,,
test,Couderay,2,,,-2.020,3.619,0.962,2.687,,-2.994,-1.408,-0.371,5.292,5.557,,,,
test,Couderay,2,,,-2.408,5.331,0.967,3.802,,-4.186,-1.410,-0.362,7.097,7.927,,,,
test,Couderay,2,,,-2.408,5.331,0.967,3.802,,-3.014,0.319,0.399,5.081,5.431,,,,
test,Couderay,1,,,-4.216,1.346,-1.696,4.387,,0.296,4.904,-1.654,5.747,6.771,,,,
test,Couderay,1,,,-4.216,1.346,-1.696,4.387,,0.557,3.454,-1.659,5.219,5.297,,,,
test,Couderay,1,,,0.296,4.904,-1.654,1.372,,-1.083,0.044,-1.659,5.052,7.049,,,,
test,Couderay,2,,,-0.947,-2.717,0.980,0.130,,-2.682,2.219,0.960,5.232,5.279,,,,
test,Couderay,2,,,-0.947,-2.717,0.980,0.130,,-2.020,3.619,0.962,6.427,6.828,,,,
test,Couderay,2,,,-0.947,-2.717,0.980,0.130,,-2.408,5.331,0.967,8.180,8.584,,,,
test,Couderay,2,,,-2.020,3.619,0.962,2.687,,-4.186,-1.410,-0.362,5.634,6.171,,,,
test,Couderay,2,,,-1.856,-0.167,0.961,3.216,,-2.408,5.331,0.967,5.526,5.910,,,,
test,Couderay,1,,,0.296,4.904,-1.654,1.372,,-1.048,-0.661,-1.659,5.725,7.734,,,,
test,Couderay,1,,,-4.216,1.346,-1.696,4.387,,-0.714,5.353,-1.654,5.322,5.342,,,,
test,Couderay,1,,,-1.715,4.509,-1.651,3.764,,-1.048,-0.661,-1.659,5.213,5.213,,,,
test,Couderay,1,,,-0.714,5.353,-1.654,3.815,,-1.048,-0.661,-1.659,6.023,6.521,,,,
test,Couderay,2,,,-1.280,-1.288,0.975,5.120,,-2.020,3.619,0.962,4.963,5.362,,,,
