split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
train,Ooltewah,0,,,-0.118,-7.367,-0.092,4.709,,1.483,2.507,-0.105,10.003,10.994,,,,
train,Ooltewah,0,,,9.187,2.839,-0.094,4.619,,15.985,-7.083,-0.086,12.028,15.950,,,,
train,Ooltewah,0,,,-0.118,-7.367,-0.092,4.709,,19.651,-4.721,-0.089,19.945,29.911,,,,
train,Ooltewah,0,,,6.674,-4.060,-0.076,2.753,,15.285,-10.279,-0.080,10.623,14.586,,,,
train,Ooltewah,0,,,17.382,-4.709,-0.086,5.591,,21.913,-0.270,-0.088,6.343,6.492,,,,
train,Ooltewah,0,,,9.096,1.601,-0.091,4.932,,19.717,-3.373,-0.088,11.728,16.783,,,,
train,Coronado,0,,,-0.475,-3.829,-0.112,5.362,,-0.887,-20.251,-0.145,16.427,20.389,,,,
train,Coronado,0,,,1.822,-14.540,-0.093,2.144,,4.538,-10.087,-0.107,5.216,6.422,,,,
train,Coronado,0,,,0.353,-14.422,-0.080,2.661,,7.591,-3.135,-0.103,13.409,17.187,,,,
train,Coronado,0,,,-0.764,-6.288,-0.137,5.752,,7.862,-2.358,-0.133,9.479,16.780,,,,
train,Coronado,0,,,0.326,-19.827,-0.042,0.536,,4.330,-8.069,-0.070,12.422,13.153,,,,
train,Coronado,0,,,0.037,-8.260,-0.100,5.164,,0.818,-17.999,0.037,9.771,21.127,,,,
train,Coronado,0,,,1.849,-10.572,-0.064,6.155,,10.956,-10.402,0.216,9.113,16.316,,,,
train,Coronado,0,,,2.227,-9.064,-0.069,4.625,,7.343,-5.131,-0.124,6.453,7.696,,,,
train,Coronado,0,,,7.419,-6.578,0.215,4.339,,12.771,-7.865,-0.088,5.513,8.642,,,,
train,Coronado,0,,,0.037,-0.004,-0.098,1.392,,4.330,-8.069,-0.070,9.136,9.369,,,,
train,Coronado,0,,,2.912,-14.824,-0.100,2.950,,8.645,-13.164,-0.158,5.969,19.654,,,,
train,Coronado,0,,,3.487,-16.009,-0.176,5.911,,2.894,-7.916,-0.078,8.115,8.877,,,,
train,Coronado,0,,,0.037,-0.004,-0.098,1.392,,9.915,-6.664,0.199,11.916,16.629,,,,
train,Coronado,0,,,0.818,-17.999,0.037,6.256,,3.648,-6.658,-0.090,11.689,13.374,,,,
train,Coronado,0,,,-1.367,-3.042,0.102,4.858,,0.037,-8.260,-0.100,5.408,7.155,,,,
train,Coronado,0,,,2.912,-14.824,-0.100,2.950,,7.591,-3.135,-0.103,12.591,15.624,,,,
train,Coronado,0,,,1.727,-12.320,-0.069,1.999,,7.343,-5.131,-0.124,9.123,10.603,,,,
train,Coronado,0,,,0.037,-0.004,-0.098,1.392,,-0.764,-6.288,-0.137,6.335,7.724,,,,
train,Coronado,0,,,2.227,-9.064,-0.069,4.625,,7.419,-6.578,0.215,5.763,6.207,,,,
train,Coronado,0,,,7.241,-10.195,0.236,1.214,,2.639,-12.796,-0.373,5.321,7.414,,,,
train,Coronado,0,,,12.650,-8.964,-0.130,1.599,,3.661,-12.919,-0.136,9.820,16.019,,,,
train,Coronado,0,,,0.037,-0.004,-0.098,1.392,,12.905,-10.389,-0.090,16.536,21.258,,,,
train,Coronado,0,,,7.591,-3.135,-0.103,4.384,,6.890,-11.749,0.150,8.647,8.673,,,,
train,Coronado,0,,,-0.448,-0.348,-0.210,4.812,,-0.764,-6.288,-0.137,5.950,8.329,,,,
train,Coronado,0,,,0.503,-6.304,-0.100,1.372,,0.326,-19.827,-0.042,13.524,19.873,,,,
train,Coronado,0,,,0.326,-19.827,-0.042,0.536,,12.650,-8.964,-0.130,16.429,24.950,,,,
train,Coronado,0,,,7.343,-5.131,-0.124,0.862,,6.918,-14.265,-0.191,9.145,9.145,,,,
train,Coronado,0,,,7.343,-5.131,-0.124,0.862,,12.771,-7.865,-0.088,6.078,7.153,,,,
train,Coronado,0,,,2.014,-6.413,-0.089,2.030,,12.771,-7.865,-0.088,10.855,12.019,,,,
train,Coronado,0,,,0.037,-0.004,-0.098,1.392,,0.503,-6.304,-0.100,6.317,6.456,,,,
train,Coronado,0,,,0.072,-18.166,-0.264,4.310,,9.058,-10.345,0.220,11.923,21.249,,,,
train,Coronado,0,,,1.822,-14.540,-0.093,2.144,,7.241,-10.195,0.236,6.953,14.959,,,,
train,Coronado,0,,,0.353,-14.422,-0.080,2.661,,3.416,-18.839,-0.040,5.374,9.514,,,,
train,Coronado,0,,,-0.302,-13.670,-0.090,4.172,,3.416,-18.839,-0.040,6.367,8.517,,,,
train,Coronado,0,,,14.828,-7.784,-0.107,3.199,,8.310,-8.752,0.233,6.598,13.756,,,,
train,Coronado,0,,,4.330,-8.069,-0.070,2.102,,10.956,-10.402,0.216,7.031,12.877,,,,
train,Coronado,0,,,-1.367,-3.042,0.102,4.858,,12.541,-4.687,-0.106,14.007,17.688,,,,
train,Coronado,0,,,2.014,-6.413,-0.089,2.030,,-0.302,-13.670,-0.090,7.617,9.523,,,,
train,Coronado,0,,,1.849,-10.572,-0.064,6.155,,12.650,-8.964,-0.130,10.920,15.266,,,,
train,Coronado,0,,,2.859,-10.069,-0.067,2.961,,11.181,-7.922,0.209,8.598,12.841,,,,
train,Coronado,0,,,8.013,-4.017,-0.112,5.126,,6.890,-11.749,0.150,7.818,7.831,,,,
train,Coronado,0,,,9.058,-10.345,0.220,2.254,,10.770,-5.053,-0.088,5.570,6.213,,,,
train,Coronado,0,,,7.419,-6.578,0.215,4.339,,8.645,-13.164,-0.158,6.709,7.492,,,,
train,Coronado,0,,,0.963,-3.600,-0.086,0.096,,2.227,-9.064,-0.069,5.608,5.752,,,,
train,Coronado,0,,,2.912,-14.824,-0.100,2.950,,4.969,-6.523,-0.086,8.552,9.692,,,,
train,Coronado,0,,,-1.304,-14.570,-0.100,5.705,,6.918,-14.265,-0.191,8.228,21.788,,,,
train,Coronado,0,,,0.353,-14.422,-0.080,2.661,,10.770,-5.053,-0.088,14.010,17.418,,,,
train,Coronado,0,,,4.330,-8.069,-0.070,2.102,,7.630,-1.069,-0.130,7.739,9.665,,,,
train,Coronado,0,,,14.490,-3.468,-0.098,2.876,,8.310,-8.752,0.233,8.137,9.427,,,,
train,Coronado,0,,,7.630,-1.069,-0.130,6.228,,6.918,-14.265,-0.191,13.215,13.215,,,,
train,Coronado,0,,,0.037,-8.260,-0.100,5.164,,14.170,-1.945,-0.179,15.480,23.221,,,,
train,Coronado,0,,,-0.302,-13.670,-0.090,4.172,,12.615,-6.456,-0.094,14.794,17.904,,,,
train,Coronado,0,,,2.640,-15.946,-0.191,0.222,,8.645,-13.164,-0.158,6.619,20.812,,,,
train,Coronado,0,,,2.227,-9.064,-0.069,4.625,,12.615,-6.456,-0.094,10.710,11.384,,,,
train,Coronado,0,,,-0.448,-0.348,-0.210,4.812,,7.862,-2.358,-0.133,8.550,16.992,,,,
train,Coronado,0,,,0.037,-0.004,-0.098,1.392,,14.170,-1.945,-0.179,14.265,22.087,,,,
train,Coronado,0,,,-0.475,-3.829,-0.112,5.362,,14.877,-5.748,-0.117,15.472,21.165,,,,
train,Coronado,0,,,3.487,-16.009,-0.176,5.911,,4.330,-8.069,-0.070,7.986,9.369,,,,
train,Coronado,0,,,-0.448,-0.348,-0.210,4.812,,2.894,-7.916,-0.078,8.275,9.017,,,,
train,Coronado,0,,,9.058,-10.345,0.220,2.254,,7.343,-5.131,-0.124,5.500,5.500,,,,
train,Coronado,0,,,2.014,-6.413,-0.089,2.030,,7.241,-10.195,0.236,6.460,9.038,,,,
train,Coronado,0,,,-0.302,-13.670,-0.090,4.172,,9.058,-10.345,0.220,9.938,16.835,,,,
train,Coronado,0,,,-1.367,-3.042,0.102,4.858,,9.928,-3.996,-0.124,11.337,15.296,,,,
train,Coronado,0,,,-0.448,-0.348,-0.210,4.812,,0.818,-17.999,0.037,17.698,20.606,,,,
train,Coronado,0,,,-0.764,-6.288,-0.137,5.752,,3.416,-18.839,-0.040,13.228,20.983,,,,
train,Coronado,0,,,-0.475,-3.829,-0.112,5.362,,1.799,-15.981,-0.052,12.363,13.727,,,,
train,Coronado,0,,,12.905,-10.389,-0.090,1.372,,8.645,-13.164,-0.158,5.084,14.968,,,,
train,Coronado,0,,,1.727,-12.320,-0.069,1.999,,9.058,-10.345,0.220,7.598,13.222,,,,
train,Coronado,0,,,8.013,-4.017,-0.112,5.126,,12.771,-7.865,-0.088,6.119,8.743,,,,
train,Coronado,0,,,10.770,-5.053,-0.088,5.034,,6.918,-14.265,-0.191,9.985,10.349,,,,
train,Coronado,0,,,0.818,-17.999,0.037,6.256,,7.591,-3.135,-0.103,16.335,19.973,,,,
train,Coronado,0,,,1.799,-15.981,-0.052,2.640,,12.650,-8.964,-0.130,12.923,20.462,,,,
train,Coronado,0,,,1.727,-12.320,-0.069,1.999,,7.419,-6.578,0.215,8.090,9.114,,,,
train,Coronado,0,,,1.850,-5.550,-0.093,3.712,,10.770,-5.053,-0.088,8.933,9.989,,,,
train,Coronado,0,,,2.640,-15.946,-0.191,0.222,,-0.887,-20.251,-0.145,5.565,11.441,,,,
train,Coronado,0,,,10.770,-5.053,-0.088,5.034,,3.661,-12.919,-0.136,10.602,12.602,,,,
train,Coronado,0,,,-0.302,-13.670,-0.090,4.172,,12.905,-10.389,-0.090,13.608,21.848,,,,
train,Coronado,0,,,7.630,-1.069,-0.130,6.228,,6.915,-13.241,-0.159,12.193,12.193,,,,
train,Coronado,0,,,2.894,-7.916,-0.078,1.831,,6.918,-14.265,-0.191,7.518,12.682,,,,
train,Coronado,0,,,0.503,-6.304,-0.100,1.372,,8.310,-8.752,0.233,8.189,13.605,,,,
train,Coronado,0,,,0.037,-8.260,-0.100,5.164,,0.326,-19.827,-0.042,11.571,21.881,,,,
train,Coronado,0,,,2.640,-15.946,-0.191,0.222,,14.917,-6.614,-0.005,15.423,25.742,,,,
train,Coronado,0,,,1.719,-4.572,-0.099,4.250,,-0.302,-13.670,-0.090,9.320,11.361,,,,
train,Coronado,0,,,1.799,-15.981,-0.052,2.640,,10.956,-10.402,0.216,10.726,21.513,,,,
train,Coronado,0,,,1.719,-4.572,-0.099,4.250,,9.915,-6.664,0.199,8.463,11.781,,,,
train,Coronado,0,,,0.326,-19.827,-0.042,0.536,,14.828,-7.784,-0.107,18.851,30.841,,,,
train,Coronado,0,,,-1.304,-14.570,-0.100,5.705,,3.648,-6.658,-0.090,9.334,10.937,,,,
train,Coronado,0,,,2.227,-9.064,-0.069,4.625,,14.170,-1.945,-0.179,13.904,16.157,,,,
train,Coronado,0,,,3.416,-18.839,-0.040,4.817,,5.078,-5.278,-0.193,13.663,15.792,,,,
train,Coronado,0,,,-0.764,-6.288,-0.137,5.752,,1.727,-12.320,-0.069,6.526,12.990,,,,
train,Coronado,0,,,3.648,-6.658,-0.090,3.654,,10.956,-10.402,0.216,8.218,12.533,,,,
train,Coronado,0,,,1.719,-4.572,-0.099,4.250,,3.661,-12.919,-0.136,8.570,17.243,,,,
train,Coronado,0,,,3.487,-16.009,-0.176,5.911,,14.490,-3.468,-0.098,16.684,22.727,,,,
train,Coronado,0,,,0.818,-17.999,0.037,6.256,,12.615,-6.456,-0.094,16.505,21.688,,,,
train,Coronado,0,,,-0.302,-13.670,-0.090,4.172,,7.241,-10.195,0.236,8.311,16.349,,,,
train,Coronado,0,,,1.731,-18.613,-0.039,2.382,,3.661,-12.919,-0.136,6.013,25.369,,,,
train,Coronado,0,,,1.731,-18.613,-0.039,2.382,,6.918,-14.265,-0.191,6.770,23.122,,,,
train,Coronado,0,,,1.850,-5.550,-0.093,3.712,,7.241,-10.195,0.236,7.124,9.916,,,,
train,Coronado,0,,,1.822,-14.540,-0.093,2.144,,11.181,-7.922,0.209,11.466,17.583,,,,
train,Coronado,0,,,7.862,-2.358,-0.133,6.247,,3.661,-12.919,-0.136,11.366,14.193,,,,
train,Wattsville,0,,,3.392,-0.579,-0.096,3.247,,1.480,-6.208,-0.077,5.945,6.075,,,,
train,Wattsville,0,,,3.392,-0.579,-0.096,3.247,,-0.973,-2.695,-0.075,4.852,6.442,,,,
train,Wattsville,0,,,1.480,-6.208,-0.077,1.695,,-0.973,-2.695,-0.075,4.284,8.548,,,,
train,Wattsville,0,,,3.285,-2.758,-0.093,1.759,,-0.973,-2.695,-0.075,4.259,4.259,,,,
train,Wattsville,0,,,-9.802,-0.843,-0.108,5.011,,-9.841,-5.077,-0.110,4.233,5.845,,,,
train,Wattsville,0,,,3.392,-0.579,-0.096,3.247,,1.572,-4.093,-0.066,3.958,3.958,,,,
train,Wattsville,0,,,3.285,-2.758,-0.093,1.759,,1.480,-6.208,-0.077,3.893,4.289,,,,
train,Wattsville,0,,,-8.348,-1.741,-0.105,4.745,,-9.841,-5.077,-0.110,3.655,4.135,,,,
train,Wattsville,0,,,-4.610,-2.863,-0.092,2.284,,-4.280,-6.442,-0.101,3.594,3.594,,,,
train,Wattsville,0,,,-9.802,-0.843,-0.108,5.011,,-8.283,-3.956,-0.100,3.464,3.926,,,,
train,Wattsville,0,,,-7.157,-4.567,-0.086,3.803,,-4.280,-6.442,-0.101,3.434,4.464,,,,
train,Wattsville,0,,,1.895,-2.866,-0.075,0.887,,1.480,-6.208,-0.077,3.367,3.367,,,,
train,Wattsville,0,,,-6.498,-2.752,-0.090,1.477,,-6.766,0.434,-0.106,3.197,3.197,,,,
train,Wattsville,0,,,-6.572,-4.229,-0.090,4.315,,-4.280,-6.442,-0.101,3.185,3.886,,,,
train,Wattsville,0,,,-4.610,-2.863,-0.092,2.284,,-7.157,-4.567,-0.086,3.065,3.973,,,,
train,Wattsville,0,,,1.572,-4.093,-0.066,1.222,,-0.973,-2.695,-0.075,2.903,6.431,,,,
train,Wattsville,0,,,1.895,-2.866,-0.075,0.887,,-0.973,-2.695,-0.075,2.873,5.654,,,,
train,Wattsville,0,,,-2.655,-0.088,-0.082,2.228,,-3.179,-2.890,-0.082,2.851,3.293,,,,
train,Wattsville,0,,,1.895,-2.866,-0.075,0.887,,3.392,-0.579,-0.096,2.734,2.734,,,,
train,Wattsville,0,,,-8.166,-2.916,-0.102,5.991,,-9.841,-5.077,-0.110,2.734,2.965,,,,
train,Wattsville,0,,,-2.590,-2.781,-0.084,0.280,,-2.655,-0.088,-0.082,2.694,2.694,,,,
train,Wattsville,0,,,-8.166,-2.916,-0.102,5.991,,-9.802,-0.843,-0.108,2.641,2.899,,,,
train,Wattsville,0,,,-6.498,-2.752,-0.090,1.477,,-6.744,-0.212,-0.100,2.552,2.552,,,,
train,Wattsville,0,,,-4.765,-4.432,-0.089,5.027,,-7.157,-4.567,-0.086,2.396,2.396,,,,
train,Wattsville,0,,,-4.610,-2.863,-0.092,2.284,,-6.572,-4.229,-0.090,2.390,3.395,,,,
train,Wattsville,0,,,-8.348,-1.741,-0.105,4.745,,-8.283,-3.956,-0.100,2.216,2.216,,,,
train,Wattsville,0,,,3.285,-2.758,-0.093,1.759,,3.392,-0.579,-0.096,2.183,2.183,,,,
train,Wattsville,0,,,3.285,-2.758,-0.093,1.759,,1.572,-4.093,-0.066,2.172,2.172,,,,
train,Wattsville,0,,,1.572,-4.093,-0.066,1.222,,1.480,-6.208,-0.077,2.117,2.117,,,,
train,Wattsville,0,,,-4.765,-4.432,-0.089,5.027,,-4.280,-6.442,-0.101,2.067,2.067,,,,
train,Wattsville,0,,,-8.283,-3.956,-0.100,0.450,,-9.841,-5.077,-0.110,1.919,1.919,,,,
train,Wattsville,0,,,-4.765,-4.432,-0.089,5.027,,-6.572,-4.229,-0.090,1.818,1.818,,,,
train,Wattsville,0,,,-8.348,-1.741,-0.105,4.745,,-9.802,-0.843,-0.108,1.709,1.709,,,,
train,Wattsville,0,,,-4.610,-2.863,-0.092,2.284,,-4.765,-4.432,-0.089,1.577,1.577,,,,
train,Wattsville,0,,,-2.595,-1.647,-0.078,1.325,,-2.655,-0.088,-0.082,1.561,1.561,,,,
train,Wattsville,0,,,1.895,-2.866,-0.075,0.887,,3.285,-2.758,-0.093,1.395,1.395,,,,
train,Wattsville,0,,,-2.595,-1.647,-0.078,1.325,,-3.179,-2.890,-0.082,1.373,1.733,,,,
train,Wattsville,0,,,1.895,-2.866,-0.075,0.887,,1.572,-4.093,-0.066,1.269,1.269,,,,
train,Wattsville,0,,,-8.166,-2.916,-0.102,5.991,,-8.348,-1.741,-0.105,1.190,1.190,,,,
train,Wattsville,0,,,-2.590,-2.781,-0.084,0.280,,-2.595,-1.647,-0.078,1.134,1.134,,,,
train,Wattsville,0,,,-3.595,-6.539,-0.107,0.412,,-2.754,-5.846,-0.105,1.089,1.089,,,,
train,Wattsville,0,,,-8.166,-2.916,-0.102,5.991,,-8.283,-3.956,-0.100,1.046,1.046,,,,
train,Wattsville,0,,,-8.153,-2.641,-0.102,8.731,,-8.130,-1.530,-0.105,1.111,1.767,,,,
train,Wattsville,0,,,-8.064,-2.607,-0.102,8.067,,-8.133,-3.823,-0.100,1.218,1.573,,,,
train,Wattsville,0,,,-4.500,-4.365,-0.089,8.930,,-6.315,-4.137,-0.090,1.829,2.364,,,,
train,Wattsville,0,,,-7.739,-2.669,-0.102,10.926,,-7.860,-3.916,-0.100,1.253,1.965,,,,
train,Wattsville,0,,,-4.732,-4.218,-0.089,8.201,,-4.232,-6.378,-0.101,2.217,2.364,,,,
train,Wattsville,0,,,-3.482,-6.485,-0.107,4.162,,-2.644,-5.672,-0.105,1.168,1.421,,,,
train,Wattsville,0,,,3.386,-2.438,-0.093,4.699,,1.813,-3.840,-0.066,2.107,2.857,,,,
train,Wattsville,0,,,-4.368,-4.142,-0.089,7.458,,-7.076,-4.217,-0.086,2.709,3.247,,,,
train,Wattsville,0,,,-2.345,-1.202,-0.078,7.386,,-2.484,0.196,-0.082,1.405,2.402,,,,
train,Wattsville,0,,,2.113,-2.478,-0.075,3.573,,1.748,-5.731,-0.077,3.274,4.360,,,,
train,Wattsville,0,,,-6.530,-4.046,-0.090,7.734,,-3.855,-6.239,-0.101,3.459,4.545,,,,
train,Wattsville,0,,,-4.487,-2.829,-0.092,2.455,,-6.075,-3.744,-0.090,1.833,4.218,,,,
train,Wattsville,0,,,2.196,-2.483,-0.075,5.915,,1.656,-3.946,-0.066,1.559,1.925,,,,
train,Wattsville,0,,,2.073,-2.843,-0.075,4.180,,3.884,-0.358,-0.096,3.075,3.453,,,,
train,Wattsville,0,,,3.554,-0.449,-0.096,6.414,,1.673,-5.792,-0.077,5.664,6.741,,,,
train,Wattsville,0,,,-4.421,-2.856,-0.092,6.913,,-3.882,-6.307,-0.101,3.493,4.205,,,,
train,Wattsville,0,,,-9.790,-0.512,-0.108,8.672,,-8.090,-3.708,-0.100,3.620,4.572,,,,
train,Wattsville,0,,,-2.479,0.188,-0.082,4.835,,-2.692,-2.834,-0.082,3.029,4.110,,,,
train,Wattsville,0,,,-8.145,-2.547,-0.102,7.959,,-9.474,-0.736,-0.108,2.246,3.615,,,,
train,Wattsville,0,,,-7.844,-2.586,-0.102,8.610,,-9.717,-0.402,-0.108,2.876,3.809,,,,
train,Wattsville,0,,,-4.698,-3.998,-0.089,9.915,,-6.783,-4.168,-0.086,2.092,3.383,,,,
train,Wattsville,0,,,3.503,-0.119,-0.096,6.661,,1.868,-3.920,-0.066,4.137,4.773,,,,
train,Wattsville,0,,,-7.709,-2.706,-0.102,7.649,,-9.532,-0.539,-0.108,2.832,3.809,,,,
train,Wattsville,0,,,-2.278,-2.693,-0.084,5.472,,-2.299,-1.403,-0.078,1.290,1.842,,,,
train,Wattsville,0,,,1.830,-6.085,-0.077,5.138,,-0.880,-2.640,-0.075,4.383,9.028,,,,
train,Wattsville,0,,,1.485,-5.893,-0.077,3.417,,-0.826,-2.602,-0.075,4.022,9.038,,,,
train,Wattsville,0,,,-2.513,0.020,-0.082,2.827,,-3.036,-2.655,-0.082,2.725,3.747,,,,
train,Wattsville,0,,,-6.735,-4.073,-0.086,7.256,,-4.256,-6.326,-0.101,3.350,5.232,,,,
train,Wattsville,0,,,-9.722,-0.408,-0.108,9.053,,-8.175,-3.585,-0.100,3.534,4.755,,,,
train,Wattsville,0,,,2.294,-2.850,-0.075,4.990,,1.686,-3.740,-0.066,1.078,2.039,,,,
train,Wattsville,0,,,1.910,-2.687,-0.075,1.437,,3.687,-0.552,-0.096,2.778,3.209,,,,
train,Wattsville,0,,,-4.743,-4.235,-0.089,5.439,,-6.823,-4.468,-0.086,2.093,2.944,,,,
train,Wattsville,0,,,-8.131,-1.431,-0.105,10.251,,-8.138,-3.648,-0.100,2.218,2.934,,,,
train,Wattsville,0,,,2.119,-2.762,-0.075,6.879,,3.498,-2.536,-0.093,1.398,1.949,,,,
train,Wattsville,0,,,-4.347,-2.841,-0.092,5.474,,-4.198,-6.217,-0.101,3.379,4.098,,,,
train,Wattsville,0,,,2.283,-2.477,-0.075,5.335,,3.644,-0.100,-0.096,2.739,3.824,,,,
train,Wattsville,0,,,-8.107,-1.366,-0.105,6.831,,-9.412,-4.869,-0.110,3.738,5.057,,,,
train,Wattsville,0,,,-8.061,-3.598,-0.100,5.783,,-9.837,-5.064,-0.110,2.303,2.353,,,,
train,Wattsville,0,,,1.623,-3.762,-0.066,7.131,,-0.832,-2.595,-0.075,2.718,6.940,,,,
train,Wattsville,0,,,3.748,-2.473,-0.093,4.199,,-0.515,-2.344,-0.075,4.265,5.380,,,,
train,Wattsville,0,,,-7.913,-2.807,-0.102,9.140,,-9.839,-4.868,-0.110,2.820,3.450,,,,
train,Wattsville,0,,,2.333,-2.527,-0.075,4.427,,1.901,-5.745,-0.077,3.246,4.547,,,,
train,Wattsville,0,,,-4.202,-2.797,-0.092,8.197,,-4.591,-4.328,-0.089,1.580,2.193,,,,
train,Wattsville,0,,,-9.406,-0.669,-0.108,10.461,,-9.557,-4.674,-0.110,4.008,6.771,,,,
train,Wattsville,0,,,-8.063,-2.551,-0.102,11.226,,-9.439,-5.055,-0.110,2.857,3.747,,,,
train,Wattsville,0,,,-8.130,-1.630,-0.105,5.419,,-7.843,-3.596,-0.100,1.987,3.029,,,,
train,Wattsville,0,,,-7.781,-2.751,-0.102,10.471,,-9.688,-0.530,-0.108,2.927,3.651,,,,
train,Wattsville,0,,,-7.698,-2.595,-0.102,8.595,,-9.648,-4.649,-0.110,2.832,4.003,,,,
train,Wattsville,0,,,3.375,-2.368,-0.093,4.152,,3.628,-0.449,-0.096,1.936,2.853,,,,
train,Wattsville,0,,,3.776,-2.635,-0.093,6.110,,1.875,-5.826,-0.077,3.714,5.344,,,,
train,Wattsville,0,,,3.705,-2.528,-0.093,2.514,,1.543,-5.939,-0.077,4.039,5.043,,,,
train,Wattsville,0,,,1.983,-2.826,-0.075,2.750,,3.385,-2.544,-0.093,1.431,1.728,,,,
train,Wattsville,0,,,-8.240,-3.598,-0.100,4.483,,-9.790,-4.989,-0.110,2.083,2.381,,,,
train,Wattsville,0,,,-7.841,-3.465,-0.100,4.932,,-9.515,-4.838,-0.110,2.165,2.985,,,,
train,Wattsville,0,,,-7.887,-2.826,-0.102,6.543,,-9.545,-0.539,-0.108,2.825,3.591,,,,
train,Wattsville,0,,,-8.004,-2.422,-0.102,11.226,,-9.305,-0.430,-0.108,2.379,4.066,,,,
train,Wattsville,0,,,-7.981,-1.303,-0.105,9.107,,-9.365,-4.650,-0.110,3.622,5.345,,,,
train,Wattsville,0,,,-8.247,-3.644,-0.100,4.477,,-9.665,-4.994,-0.110,1.958,2.428,,,,
train,Soldier,1,,,-2.993,-1.825,-0.296,4.755,,-7.939,1.534,-0.285,5.979,8.315,,,,
train,Soldier,1,,,-1.528,1.764,-0.292,3.585,,-11.429,0.368,-0.303,9.999,11.028,,,,
train,Soldier,1,,,-2.993,-1.825,-0.296,4.755,,-8.415,-2.263,-0.296,5.439,7.483,,,,
train,Soldier,1,,,-6.513,-0.780,-0.406,3.438,,-11.429,0.368,-0.303,5.050,5.078,,,,
train,Soldier,1,,,-6.263,-1.872,-0.290,0.155,,-11.429,0.368,-0.303,5.631,6.204,,,,
train,Soldier,1,,,-3.499,-0.391,-0.292,3.289,,-11.429,0.368,-0.303,7.967,8.119,,,,
train,Soldier,1,,,-3.883,-1.488,-0.295,4.987,,-11.429,0.368,-0.303,7.771,9.282,,,,
train,Soldier,1,,,-3.499,-0.391,-0.292,3.289,,-8.415,-2.263,-0.296,5.260,5.962,,,,
train,Soldier,1,,,-3.624,2.215,-0.293,3.033,,-9.468,1.495,-0.287,5.888,9.498,,,,
train,Soldier,1,,,-3.965,0.987,-0.290,4.229,,-7.843,-3.472,-0.295,5.909,8.543,,,,
train,Soldier,1,,,-0.148,0.426,-0.286,2.040,,-4.856,2.768,-0.283,5.258,5.862,,,,
train,Soldier,1,,,-0.148,0.426,-0.286,2.040,,-6.098,2.504,-0.284,6.302,7.132,,,,
train,Soldier,1,,,-3.883,-1.488,-0.295,4.987,,-10.260,-1.814,-0.296,6.385,8.146,,,,
train,Soldier,1,,,-1.528,1.764,-0.292,3.585,,-7.939,1.534,-0.285,6.415,9.674,,,,
train,Soldier,1,,,-3.624,2.215,-0.293,3.033,,-9.800,-0.264,-0.413,6.655,7.704,,,,
train,Soldier,1,,,-2.095,0.553,-0.290,3.464,,-11.429,0.368,-0.303,9.336,9.691,,,,
train,Soldier,1,,,-2.095,0.553,-0.290,3.464,,-7.875,0.546,-0.286,5.780,7.350,,,,
train,Soldier,1,,,-3.883,-1.488,-0.295,4.987,,-11.222,1.583,-0.314,7.955,10.514,,,,
train,Soldier,1,,,-0.148,0.426,-0.286,2.040,,-6.513,-0.780,-0.406,6.479,6.567,,,,
train,Soldier,1,,,-3.499,-0.391,-0.292,3.289,,-10.260,-1.814,-0.296,6.909,6.983,,,,
train,Soldier,1,,,-3.965,0.987,-0.290,4.229,,-11.429,0.368,-0.303,7.490,8.181,,,,
train,Soldier,1,,,-3.624,2.215,-0.293,3.033,,-11.429,0.368,-0.303,8.020,9.455,,,,
train,Soldier,1,,,-0.148,0.426,-0.286,2.040,,-7.875,0.546,-0.286,7.728,9.301,,,,
train,Soldier,1,,,-0.148,0.426,-0.286,2.040,,-7.843,-3.472,-0.295,8.626,10.582,,,,
train,Soldier,1,,,-0.148,0.426,-0.286,2.040,,-8.415,-2.263,-0.296,8.693,9.456,,,,
train,Soldier,1,,,-7.843,-3.472,-0.295,3.079,,-11.222,1.583,-0.314,6.080,6.486,,,,
train,Soldier,1,,,-1.528,1.764,-0.292,3.585,,-6.263,-1.872,-0.290,5.970,7.079,,,,
train,Soldier,1,,,-3.624,2.215,-0.293,3.033,,-10.260,-1.814,-0.296,7.763,9.325,,,,
train,Soldier,1,,,-6.098,2.504,-0.284,4.054,,-11.222,1.583,-0.314,5.207,12.675,,,,
train,Soldier,1,,,-2.095,0.553,-0.290,3.464,,-7.915,-0.822,-0.286,5.981,5.981,,,,
train,Soldier,1,,,-6.098,2.504,-0.284,4.054,,-10.260,-1.814,-0.296,5.998,11.312,,,,
train,Soldier,1,,,-3.883,-1.488,-0.295,4.987,,-9.468,1.495,-0.287,6.332,9.325,,,,
train,Soldier,1,,,-2.993,-1.825,-0.296,4.755,,-7.915,-0.822,-0.286,5.023,5.958,,,,
train,Soldier,0,,,-8.589,-3.316,2.649,4.507,,-7.599,1.653,2.703,5.067,5.067,,,,
train,Soldier,1,,,-0.148,0.426,-0.286,2.040,,-9.468,1.495,-0.287,9.381,11.688,,,,
train,Soldier,1,,,-3.624,2.215,-0.293,3.033,,-7.843,-3.472,-0.295,7.080,9.697,,,,
train,Soldier,1,,,-9.468,1.495,-0.287,2.898,,-7.843,-3.472,-0.295,5.226,5.553,,,,
